symbol,launch_date,entry_time,exit_time,entry_price,target_price,stop_loss_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
PENGUUSDT,2024-12-17 21:30:00,2024-12-17 16:16:00,2024-12-17 16:17:00,0.037464,0.044957,0.036715,0.036715,53384.582533,-40.0,-2.0,Stop Loss,2000.0,1960.0,1
LUMIAUSDT,2024-12-18 16:30:00,2024-12-18 11:31:00,2024-12-18 11:38:00,1.864,2.2368,1.82672,1.82672,1051.502146,-39.2,-2.0,Stop Loss,1960.0,1920.8,7
USUALUSDT,2024-12-18 18:30:00,2024-12-18 13:01:00,2024-12-18 13:02:00,0.8171,0.98052,0.800758,0.800758,2350.752662,-38.416,-2.0,Stop Loss,1920.8,1882.384,1
AIXBTUSDT,2024-12-20 23:30:00,2024-12-20 18:32:00,2024-12-20 19:39:00,0.27171,0.326052,0.266276,0.326052,6927.915793,376.4768,20.0,Target Hit,1882.384,2258.8608,67
FARTCOINUSDT,2024-12-20 23:30:00,2024-12-20 18:46:00,2024-12-20 18:48:00,1.0858,1.30296,1.064084,1.064084,2080.365445,-45.177216,-2.0,Stop Loss,2258.8608,2213.683584,2
CGPTUSDT,2024-12-21 00:30:00,2024-12-20 19:16:00,2024-12-20 19:53:00,0.23128,0.277536,0.226654,0.226654,9571.444068,-44.273672,-2.0,Stop Loss,2213.683584,2169.409912,37
KMNOUSDT,2024-12-21 00:30:00,2024-12-20 19:01:00,2024-12-20 21:14:00,0.19016,0.228192,0.186357,0.186357,11408.339884,-43.388198,-2.0,Stop Loss,2169.409912,2126.021714,133
HIVEUSDT,2024-12-23 16:30:00,2024-12-23 11:31:00,2024-12-23 11:34:00,0.36564,0.438768,0.358327,0.358327,5814.521699,-42.520434,-2.0,Stop Loss,2126.021714,2083.50128,3
DEXEUSDT,2024-12-24 16:30:00,2024-12-24 11:31:00,2024-12-24 12:01:00,13.021,15.6252,12.76058,12.76058,160.01085,-41.670026,-2.0,Stop Loss,2083.50128,2041.831254,30
DFUSDT,2024-12-30 16:30:00,2024-12-30 11:46:00,2024-12-30 13:58:00,0.09169,0.110028,0.089856,0.089856,22268.854337,-40.836625,-2.0,Stop Loss,2041.831254,2000.994629,132
PHAUSDT,2024-12-30 16:30:00,2024-12-30 11:31:00,2024-12-30 11:44:00,0.44789,0.537468,0.438932,0.438932,4467.602825,-40.019893,-2.0,Stop Loss,2000.994629,1960.974737,13
AI16ZUSDT,2025-01-02 18:30:00,2025-01-02 13:46:00,2025-01-02 14:03:00,2.0594,2.47128,2.018212,2.018212,952.206826,-39.219495,-2.0,Stop Loss,1960.974737,1921.755242,17
GRIFFAINUSDT,2025-01-02 18:30:00,2025-01-02 13:31:00,2025-01-02 16:27:00,0.39354,0.472248,0.385669,0.385669,4883.252635,-38.435105,-2.0,Stop Loss,1921.755242,1883.320137,176
ZEREBROUSDT,2025-01-02 19:30:00,2025-01-02 14:01:00,2025-01-02 16:22:00,0.667,0.8004,0.65366,0.65366,2823.568421,-37.666403,-2.0,Stop Loss,1883.320137,1845.653734,141
BIOUSDT,2025-01-03 17:30:00,2025-01-03 12:16:00,2025-01-03 12:59:00,0.7526,0.90312,0.737548,0.90312,2452.370096,369.130747,20.0,Target Hit,1845.653734,2214.784481,43
COOKIEUSDT,2025-01-07 16:30:00,2025-01-07 11:31:00,2025-01-07 15:29:00,0.639,0.7668,0.62622,0.6572,3466.016402,63.081499,2.8482,4h Timeout,2214.784481,2277.86598,238
ALCHUSDT,2025-01-07 16:30:00,2025-01-07 11:46:00,2025-01-07 13:10:00,0.19607,0.235284,0.192149,0.192149,11617.616053,-45.55732,-2.0,Stop Loss,2277.86598,2232.30866,84
SWARMSUSDT,2025-01-07 17:30:00,2025-01-07 12:16:00,2025-01-07 12:26:00,0.5009,0.60108,0.490882,0.490882,4456.595448,-44.646173,-2.0,Stop Loss,2232.30866,2187.662487,10
SONICUSDT,2025-01-08 12:30:00,2025-01-08 07:02:00,2025-01-08 09:34:00,0.9642,1.15704,0.944916,0.944916,2268.888702,-43.75325,-2.0,Stop Loss,2187.662487,2143.909237,152
DUSDT,2025-01-09 15:30:00,2025-01-09 10:01:00,2025-01-09 10:25:00,0.18554,0.222648,0.181829,0.181829,11554.970557,-42.878185,-2.0,Stop Loss,2143.909237,2101.031052,24
PROMUSDT,2025-01-15 17:30:00,2025-01-15 12:31:00,2025-01-15 12:31:00,8.856,10.6272,8.67888,8.67888,237.243795,-42.020621,-2.0,Stop Loss (Same Candle),2101.031052,2059.010431,0
SUSDT,2025-01-16 15:30:00,2025-01-16 10:01:00,2025-01-16 13:59:00,0.7892,0.94704,0.773416,0.7912,2608.984328,5.217969,0.253421,4h Timeout,2059.010431,2064.2284,238
SOLVUSDT,2025-01-17 17:30:00,2025-01-17 12:16:00,2025-01-17 12:43:00,0.1482,0.17784,0.145236,0.145236,13928.666666,-41.284568,-2.0,Stop Loss,2064.2284,2022.943832,27
AVAAIUSDT,2025-01-17 18:30:00,2025-01-17 13:16:00,2025-01-17 13:59:00,0.22844,0.274128,0.223871,0.223871,8855.471161,-40.458877,-2.0,Stop Loss,2022.943832,1982.484955,43
ARCUSDT,2025-01-17 18:30:00,2025-01-17 13:01:00,2025-01-17 15:03:00,0.33894,0.406728,0.332161,0.332161,5849.07345,-39.649699,-2.0,Stop Loss,1982.484955,1942.835256,122
TRUMPUSDT,2025-01-18 18:30:00,2025-01-18 13:01:00,2025-01-18 13:04:00,20.858,25.0296,20.44084,20.44084,93.145808,-38.856705,-2.0,Stop Loss,1942.835256,1903.978551,3
MELANIAUSDT,2025-01-20 14:30:00,2025-01-20 09:31:00,2025-01-20 09:31:00,10.319,12.3828,10.11262,10.11262,184.511925,-38.079571,-2.0,Stop Loss (Same Candle),1903.978551,1865.89898,0
VTHOUSDT,2025-01-22 14:30:00,2025-01-22 09:31:00,2025-01-22 10:04:00,0.008033,0.00964,0.007872,0.007872,232279.22072,-37.31798,-2.0,Stop Loss,1865.89898,1828.581,33
ANIMEUSDT,2025-01-23 22:30:00,2025-01-23 17:01:00,2025-01-23 17:02:00,0.0884,0.10608,0.086632,0.086632,20685.305435,-36.57162,-2.0,Stop Loss,1828.581,1792.00938,1
VINEUSDT,2025-01-24 15:30:00,2025-01-24 10:01:00,2025-01-24 10:48:00,0.19512,0.234144,0.191218,0.191218,9184.139916,-35.840188,-2.0,Stop Loss,1792.00938,1756.169193,47
PIPPINUSDT,2025-01-24 15:30:00,2025-01-24 10:16:00,2025-01-24 10:21:00,0.13853,0.166236,0.135759,0.135759,12677.176011,-35.123384,-2.0,Stop Loss,1756.169193,1721.045809,5
VVVUSDT,2025-01-29 13:30:00,2025-01-29 08:16:00,2025-01-29 08:16:00,10.722,12.8664,10.50756,10.50756,160.515371,-34.420916,-2.0,Stop Loss (Same Candle),1721.045809,1686.624893,0
BERAUSDT,2025-02-06 20:30:00,2025-02-06 15:01:00,2025-02-06 15:01:00,10.405,12.486,10.1969,10.1969,162.097539,-33.732498,-2.0,Stop Loss (Same Candle),1686.624893,1652.892395,0
TSTUSDT,2025-02-09 18:30:00,2025-02-09 13:01:00,2025-02-09 13:01:00,0.352,0.4224,0.34496,0.34496,4695.717031,-33.057848,-2.0,Stop Loss (Same Candle),1652.892395,1619.834547,0
LAYERUSDT,2025-02-11 20:30:00,2025-02-11 15:46:00,2025-02-11 15:46:00,0.7667,0.92004,0.751366,0.751366,2112.735812,-32.396691,-2.0,Stop Loss (Same Candle),1619.834547,1587.437856,0
HEIUSDT,2025-02-13 14:30:00,2025-02-13 09:01:00,2025-02-13 09:01:00,0.9735,1.1682,0.95403,0.95403,1630.650083,-31.748757,-2.0,Stop Loss (Same Candle),1587.437856,1555.689099,0
B3USDT,2025-02-13 16:30:00,2025-02-13 11:31:00,2025-02-13 11:31:00,0.01336,0.016032,0.013093,0.013093,116443.794833,-31.113782,-2.0,Stop Loss (Same Candle),1555.689099,1524.575317,0
IPUSDT,2025-02-13 22:30:00,2025-02-13 17:01:00,2025-02-13 17:01:00,1.75791,2.109492,1.722752,1.722752,867.265854,-30.491506,-2.0,Stop Loss (Same Candle),1524.575317,1494.083811,0
GPSUSDT,2025-02-17 22:30:00,2025-02-17 17:01:00,2025-02-17 17:02:00,0.121,0.1452,0.11858,0.11858,12347.800088,-29.881676,-2.0,Stop Loss,1494.083811,1464.202134,1
SHELLUSDT,2025-02-17 22:30:00,2025-02-17 17:16:00,2025-02-17 18:19:00,0.4353,0.52236,0.426594,0.426594,3363.662151,-29.284043,-2.0,Stop Loss,1464.202134,1434.918092,63
KAITOUSDT,2025-02-20 18:30:00,2025-02-20 13:01:00,2025-02-20 13:01:00,1.174,1.4088,1.15052,1.15052,1222.247097,-28.698362,-2.0,Stop Loss (Same Candle),1434.918092,1406.21973,0
IPUSDC,2025-03-05 15:30:00,2025-03-05 10:20:00,2025-03-05 10:20:00,5.67849,6.814188,5.56492,5.56492,247.63973,-28.124395,-2.0,Stop Loss (Same Candle),1406.21973,1378.095335,0
KAITOUSDC,2025-03-05 15:30:00,2025-03-05 10:10:00,2025-03-05 10:10:00,1.8558,2.22696,1.818684,1.818684,742.588283,-27.561907,-2.0,Stop Loss (Same Candle),1378.095335,1350.533429,0
ADAUSDC,2025-03-06 15:30:00,2025-03-06 10:18:00,2025-03-06 12:18:00,0.9549,1.14588,0.935802,0.935802,1414.319226,-27.010669,-2.0,Stop Loss,1350.533429,1323.52276,120
TRUMPUSDC,2025-03-06 15:30:00,2025-03-06 10:02:00,2025-03-06 14:00:00,13.326,15.9912,13.05948,13.324,99.318832,-0.198638,-0.015008,4h Timeout,1323.52276,1323.324122,238
REDUSDT,2025-03-06 21:30:00,2025-03-06 16:01:00,2025-03-06 16:02:00,0.8584,1.03008,0.841232,0.841232,1541.617104,-26.466482,-2.0,Stop Loss,1323.324122,1296.85764,1
PNUTUSDC,2025-03-07 15:30:00,2025-03-07 10:03:00,2025-03-07 10:20:00,0.19231,0.230772,0.188464,0.188464,6743.578805,-25.937153,-2.0,Stop Loss,1296.85764,1270.920487,17
HBARUSDC,2025-03-07 15:30:00,2025-03-07 10:18:00,2025-03-07 12:43:00,0.2537,0.30444,0.248626,0.248626,5009.540745,-25.41841,-2.0,Stop Loss,1270.920487,1245.502077,145
VICUSDT,2025-03-12 22:30:00,2025-03-12 17:01:00,2025-03-12 17:01:00,0.342,0.4104,0.33516,0.33516,3641.81894,-24.910042,-2.0,Stop Loss (Same Candle),1245.502077,1220.592036,0
EPICUSDT,2025-03-13 13:30:00,2025-03-13 08:01:00,2025-03-13 08:01:00,1.6697,2.00364,1.636306,1.636306,731.024756,-24.411841,-2.0,Stop Loss (Same Candle),1220.592036,1196.180195,0
BMTUSDT,2025-03-17 18:30:00,2025-03-17 13:31:00,2025-03-17 14:07:00,0.1219,0.14628,0.119462,0.14628,9812.798976,239.236039,20.0,Target Hit,1196.180195,1435.416234,36
MUBARAKUSDT,2025-03-17 18:30:00,2025-03-17 13:46:00,2025-03-17 13:46:00,0.0978,0.11736,0.095844,0.095844,14677.057609,-28.708325,-2.0,Stop Loss (Same Candle),1435.416234,1406.707909,0
FORMUSDT,2025-03-19 13:30:00,2025-03-19 08:01:00,2025-03-19 08:01:00,1.6338,1.96056,1.601124,1.601124,861.003739,-28.134158,-2.0,Stop Loss (Same Candle),1406.707909,1378.573751,0
BIDUSDT,2025-03-20 14:30:00,2025-03-20 09:31:00,2025-03-20 09:31:00,0.09408,0.112896,0.092198,0.092198,14653.20739,-27.571475,-2.0,Stop Loss (Same Candle),1378.573751,1351.002276,0
TUTUSDT,2025-03-20 14:30:00,2025-03-20 09:01:00,2025-03-20 12:59:00,0.04323,0.051876,0.042365,0.04668,31251.49841,107.81767,7.980569,4h Timeout,1351.002276,1458.819946,238
BROCCOLI714USDT,2025-03-21 14:30:00,2025-03-21 09:01:00,2025-03-21 09:02:00,0.04461,0.053532,0.043718,0.043718,32701.635189,-29.176399,-2.0,Stop Loss,1458.819946,1429.643547,1
BROCCOLIF3BUSDT,2025-03-21 14:30:00,2025-03-21 09:16:00,2025-03-21 10:58:00,0.019016,0.022819,0.018636,0.018636,75181.086813,-28.592871,-2.0,Stop Loss,1429.643547,1401.050676,102
BRUSDT,2025-03-21 17:30:00,2025-03-21 12:46:00,2025-03-21 13:23:00,0.1684,0.20208,0.165032,0.165032,8319.77836,-28.021014,-2.0,Stop Loss,1401.050676,1373.029662,37
PLUMEUSDT,2025-03-21 18:30:00,2025-03-21 13:01:00,2025-03-21 13:19:00,0.2006,0.24072,0.196588,0.196588,6844.614469,-27.460593,-2.0,Stop Loss,1373.029662,1345.569069,18
SIRENUSDT,2025-03-22 14:30:00,2025-03-22 09:01:00,2025-03-22 09:01:00,0.08826,0.105912,0.086495,0.086495,15245.51404,-26.911381,-2.0,Stop Loss (Same Candle),1345.569069,1318.657688,0
BANANAS31USDT,2025-03-22 14:30:00,2025-03-22 09:16:00,2025-03-22 09:26:00,0.004802,0.005762,0.004706,0.005762,274605.932478,263.731538,20.0,Target Hit,1318.657688,1582.389225,10
NILUSDT,2025-03-24 18:30:00,2025-03-24 13:01:00,2025-03-24 13:01:00,0.8481,1.01772,0.831138,0.831138,1865.805006,-31.647785,-2.0,Stop Loss (Same Candle),1582.389225,1550.741441,0
PARTIUSDT,2025-03-25 18:30:00,2025-03-25 13:01:00,2025-03-25 13:01:00,0.2715,0.3258,0.26607,0.26607,5711.754846,-31.014829,-2.0,Stop Loss (Same Candle),1550.741441,1519.726612,0
JELLYJELLYUSDT,2025-03-26 21:30:00,2025-03-26 16:01:00,2025-03-26 16:01:00,0.0255,0.0306,0.02499,0.02499,59597.122039,-30.394532,-2.0,Stop Loss (Same Candle),1519.726612,1489.33208,0
MAVIAUSDT,2025-03-26 22:30:00,2025-03-26 17:01:00,2025-03-26 17:02:00,0.4323,0.51876,0.423654,0.423654,3445.135507,-29.786642,-2.0,Stop Loss,1489.33208,1459.545438,1
PAXGUSDT,2025-03-27 15:30:00,2025-03-27 10:31:00,2025-03-27 14:29:00,3055.39,3666.468,2994.2822,3055.71,0.477695,0.152862,0.010473,4h Timeout,1459.545438,1459.698301,238
WALUSDT,2025-03-27 20:30:00,2025-03-27 15:31:00,2025-03-27 15:32:00,0.4791,0.57492,0.469518,0.469518,3046.750784,-29.193966,-2.0,Stop Loss,1459.698301,1430.504335,1
ETHUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:07:00,2025-03-28 11:25:00,1969.55,2363.46,1930.159,1930.159,0.72631,-28.610087,-2.0,Stop Loss,1430.504335,1401.894248,198
BTCUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:06:00,2025-03-28 12:04:00,88540.0,106248.0,86769.2,87661.5,0.015833,-13.909692,-0.992207,4h Timeout,1401.894248,1387.984556,238
FUNUSDT,2025-03-31 13:30:00,2025-03-31 08:31:00,2025-03-31 08:32:00,0.005141,0.006169,0.005038,0.005038,269983.379948,-27.759691,-2.0,Stop Loss,1387.984556,1360.224865,1
MLNUSDT,2025-03-31 13:30:00,2025-03-31 08:46:00,2025-03-31 08:50:00,12.31,14.772,12.0638,12.0638,110.497552,-27.204497,-2.0,Stop Loss,1360.224865,1333.020368,4
GUNUSDT,2025-03-31 18:30:00,2025-03-31 13:01:00,2025-03-31 13:01:00,0.0949,0.11388,0.093002,0.093002,14046.579219,-26.660407,-2.0,Stop Loss (Same Candle),1333.020368,1306.359961,0
ATHUSDT,2025-04-02 20:30:00,2025-04-02 15:46:00,2025-04-02 15:51:00,0.03165,0.03798,0.031017,0.031017,41275.196225,-26.127199,-2.0,Stop Loss,1306.359961,1280.232761,5
BABYUSDT,2025-04-05 18:30:00,2025-04-05 13:31:00,2025-04-05 13:32:00,0.06588,0.079056,0.064562,0.064562,19432.798441,-25.604655,-2.0,Stop Loss,1280.232761,1254.628106,1
FORTHUSDT,2025-04-08 13:30:00,2025-04-08 08:31:00,2025-04-08 08:39:00,2.529,3.0348,2.47842,2.47842,496.096523,-25.092562,-2.0,Stop Loss,1254.628106,1229.535544,8
PROMPTUSDT,2025-04-11 11:30:00,2025-04-11 06:31:00,2025-04-11 08:19:00,0.1815,0.2178,0.17787,0.17787,6774.300518,-24.590711,-2.0,Stop Loss,1229.535544,1204.944833,108
XCNUSDT,2025-04-11 20:30:00,2025-04-11 15:31:00,2025-04-11 15:31:00,0.02396,0.028752,0.023481,0.023481,50289.851131,-24.098897,-2.0,Stop Loss (Same Candle),1204.944833,1180.845936,0
STOUSDT,2025-04-12 19:30:00,2025-04-12 14:46:00,2025-04-12 14:46:00,0.08856,0.106272,0.086789,0.086789,13333.852037,-23.616919,-2.0,Stop Loss (Same Candle),1180.845936,1157.229018,0
FHEUSDT,2025-04-12 20:30:00,2025-04-12 15:01:00,2025-04-12 15:01:00,0.07706,0.092472,0.075519,0.075519,15017.246531,-23.14458,-2.0,Stop Loss (Same Candle),1157.229018,1134.084437,0
KERNELUSDT,2025-04-14 17:30:00,2025-04-14 12:01:00,2025-04-14 12:01:00,0.3318,0.39816,0.325164,0.325164,3417.976002,-22.681689,-2.0,Stop Loss (Same Candle),1134.084437,1111.402749,0
WCTUSDT,2025-04-15 16:30:00,2025-04-15 11:01:00,2025-04-15 11:01:00,0.3694,0.44328,0.362012,0.362012,3008.670137,-22.228055,-2.0,Stop Loss (Same Candle),1111.402749,1089.174694,0
INITUSDT,2025-04-16 11:30:00,2025-04-16 06:31:00,2025-04-16 06:31:00,0.6328,0.75936,0.620144,0.620144,1721.198947,-21.783494,-2.0,Stop Loss (Same Candle),1089.174694,1067.3912,0
AERGOUSDT,2025-04-16 16:30:00,2025-04-16 11:01:00,2025-04-16 11:02:00,0.35261,0.423132,0.345558,0.423132,3027.115509,213.47824,20.0,Target Hit,1067.3912,1280.86944,1
BANKUSDT,2025-04-18 23:30:00,2025-04-18 18:31:00,2025-04-18 18:38:00,0.048235,0.057882,0.04727,0.057882,26554.772255,256.173888,20.0,Target Hit,1280.86944,1537.043328,7
EPTUSDT,2025-04-21 18:30:00,2025-04-21 13:01:00,2025-04-21 13:02:00,0.01765,0.02118,0.017297,0.017297,87084.607799,-30.740867,-2.0,Stop Loss,1537.043328,1506.302461,1
DEEPUSDT,2025-04-22 13:30:00,2025-04-22 08:31:00,2025-04-22 08:39:00,0.12471,0.149652,0.122216,0.122216,12078.441673,-30.126049,-2.0,Stop Loss,1506.302461,1476.176412,8
HYPERUSDT,2025-04-22 18:30:00,2025-04-22 13:01:00,2025-04-22 16:59:00,0.2456,0.29472,0.240688,0.2552,6010.490276,57.700707,3.908795,4h Timeout,1476.176412,1533.877119,238
FISUSDT,2025-04-25 12:30:00,2025-04-25 07:31:00,2025-04-25 09:30:00,0.20079,0.240948,0.196774,0.196774,7639.21071,-30.677542,-2.0,Stop Loss,1533.877119,1503.199576,119
JSTUSDT,2025-04-28 14:30:00,2025-04-28 09:31:00,2025-04-28 11:42:00,0.039776,0.047731,0.03898,0.03898,37791.62249,-30.063992,-2.0,Stop Loss,1503.199576,1473.135585,131
SIGNUSDT,2025-04-28 16:30:00,2025-04-28 11:01:00,2025-04-28 11:01:00,0.0742,0.08904,0.072716,0.072716,19853.579308,-29.462712,-2.0,Stop Loss (Same Candle),1473.135585,1443.672873,0
PUNDIXUSDT,2025-04-30 15:30:00,2025-04-30 10:01:00,2025-04-30 11:22:00,0.555,0.666,0.5439,0.5439,2601.212384,-28.873457,-2.0,Stop Loss,1443.672873,1414.799415,81
CTKUSDT,2025-04-30 15:30:00,2025-04-30 10:16:00,2025-04-30 13:05:00,0.4698,0.56376,0.460404,0.460404,3011.493009,-28.295988,-2.0,Stop Loss,1414.799415,1386.503427,169
AIOTUSDT,2025-04-30 17:30:00,2025-04-30 12:31:00,2025-04-30 12:31:00,0.22979,0.275748,0.225194,0.225194,6033.784878,-27.730069,-2.0,Stop Loss (Same Candle),1386.503427,1358.773359,0
HAEDALUSDT,2025-05-01 08:30:00,2025-05-01 03:16:00,2025-05-01 06:13:00,0.108356,0.130027,0.106189,0.130027,12539.899578,271.754672,20.0,Target Hit,1358.773359,1630.52803,177
DOLOUSDT,2025-05-01 08:30:00,2025-05-01 03:01:00,2025-05-01 06:59:00,0.055146,0.066175,0.054043,0.061644,29567.475979,192.129459,11.783266,4h Timeout,1630.52803,1822.657489,238
SXTUSDT,2025-05-02 13:30:00,2025-05-02 08:31:00,2025-05-02 08:31:00,0.53763,0.645156,0.526877,0.645156,3390.170729,364.531498,20.0,Target Hit (Same Candle),1822.657489,2187.188987,0
ASRUSDT,2025-05-06 14:30:00,2025-05-06 09:31:00,2025-05-06 09:39:00,2.225,2.67,2.1805,2.1805,983.006286,-43.74378,-2.0,Stop Loss,2187.188987,2143.445207,8
ALPINEUSDT,2025-05-06 14:30:00,2025-05-06 09:46:00,2025-05-06 09:47:00,1.2006,1.44072,1.176588,1.176588,1785.311684,-42.868904,-2.0,Stop Loss,2143.445207,2100.576303,1
MILKUSDT,2025-05-06 18:30:00,2025-05-06 13:46:00,2025-05-06 17:38:00,0.12477,0.149724,0.122275,0.122275,16835.587908,-42.011526,-2.0,Stop Loss,2100.576303,2058.564777,232
